,Intolerance,wealth_intolerance,Avg pct similar neighbors
10304,0.75,0.25,54.1
10305,0.75,0.25,59.2
10306,0.75,0.25,62.8
10307,0.75,0.25,61.8
10308,0.75,0.25,62.5
10309,0.75,0.25,63.8
10310,0.75,0.25,64.9
10311,0.75,0.25,63.9
10312,0.75,0.25,70.0
10313,0.75,0.25,70.4
10314,0.75,0.25,71.6
10315,0.75,0.25,70.2
10316,0.75,0.25,67.6
10317,0.75,0.25,65.7
10318,0.75,0.25,65.3
10319,0.75,0.25,66.9
10320,0.75,0.25,70.9
10321,0.75,0.25,72.3
10322,0.75,0.25,71.9
10323,0.75,0.25,71.5
10324,0.75,0.25,74.3
10325,0.75,0.25,73.0
10326,0.75,0.25,70.9
10327,0.75,0.25,73.5
10328,0.75,0.25,71.7
10329,0.75,0.25,68.7
10330,0.75,0.25,69.0
10331,0.75,0.25,67.6
10332,0.75,0.25,68.0
10333,0.75,0.25,67.3
10334,0.75,0.25,67.2
10335,0.75,0.25,67.8
10336,0.75,0.25,68.1
10337,0.75,0.25,67.2
10338,0.75,0.25,69.1
10339,0.75,0.25,71.4
10340,0.75,0.25,71.5
10341,0.75,0.25,69.9
10342,0.75,0.25,69.3
10343,0.75,0.25,70.0
10344,0.75,0.25,71.4
10345,0.75,0.25,75.0
10346,0.75,0.25,72.9
10347,0.75,0.25,70.9
10348,0.75,0.25,71.2
10349,0.75,0.25,70.7
10350,0.75,0.25,69.7
10351,0.75,0.25,69.7
10352,0.75,0.25,69.7
10353,0.75,0.25,0.0
10354,0.75,0.25,0.0
10355,0.75,0.25,54.8
10356,0.75,0.25,61.4
10357,0.75,0.25,63.2
10358,0.75,0.25,62.2
10359,0.75,0.25,61.6
10360,0.75,0.25,60.0
10361,0.75,0.25,59.2
10362,0.75,0.25,60.6
10363,0.75,0.25,60.2
10364,0.75,0.25,61.5
10365,0.75,0.25,63.8
10366,0.75,0.25,66.0
10367,0.75,0.25,68.6
10368,0.75,0.25,68.2
10369,0.75,0.25,66.9
10370,0.75,0.25,65.1
10371,0.75,0.25,66.3
10372,0.75,0.25,65.4
10373,0.75,0.25,65.3
10374,0.75,0.25,63.4
10375,0.75,0.25,66.7
10376,0.75,0.25,68.0
10377,0.75,0.25,64.5
10378,0.75,0.25,65.9
10379,0.75,0.25,64.4
10380,0.75,0.25,66.8
10381,0.75,0.25,64.4
10382,0.75,0.25,65.6
10383,0.75,0.25,65.3
10384,0.75,0.25,62.7
10385,0.75,0.25,62.8
10386,0.75,0.25,63.8
10387,0.75,0.25,62.8
10388,0.75,0.25,62.3
10389,0.75,0.25,60.4
10390,0.75,0.25,61.0
10391,0.75,0.25,63.1
10392,0.75,0.25,61.4
10393,0.75,0.25,58.9
10394,0.75,0.25,59.6
10395,0.75,0.25,62.4
10396,0.75,0.25,62.2
10397,0.75,0.25,63.2
10398,0.75,0.25,65.8
10399,0.75,0.25,67.7
10400,0.75,0.25,66.9
10401,0.75,0.25,67.0
10402,0.75,0.25,67.4
10403,0.75,0.25,70.5
10404,0.75,0.25,0.0
10405,0.75,0.25,0.0
10406,0.75,0.25,51.0
10407,0.75,0.25,57.1
10408,0.75,0.25,60.8
10409,0.75,0.25,66.3
10410,0.75,0.25,65.8
10411,0.75,0.25,63.1
10412,0.75,0.25,62.4
10413,0.75,0.25,61.0
10414,0.75,0.25,60.4
10415,0.75,0.25,59.5
10416,0.75,0.25,62.1
10417,0.75,0.25,62.2
10418,0.75,0.25,61.2
10419,0.75,0.25,62.1
10420,0.75,0.25,59.5
10421,0.75,0.25,59.5
10422,0.75,0.25,62.6
10423,0.75,0.25,65.1
10424,0.75,0.25,65.4
10425,0.75,0.25,66.8
10426,0.75,0.25,68.3
10427,0.75,0.25,69.7
10428,0.75,0.25,69.1
10429,0.75,0.25,67.9
10430,0.75,0.25,66.8
10431,0.75,0.25,66.9
10432,0.75,0.25,69.0
10433,0.75,0.25,67.7
10434,0.75,0.25,68.2
10435,0.75,0.25,66.2
10436,0.75,0.25,67.6
10437,0.75,0.25,67.5
10438,0.75,0.25,67.6
10439,0.75,0.25,64.3
10440,0.75,0.25,65.6
10441,0.75,0.25,63.3
10442,0.75,0.25,62.3
10443,0.75,0.25,61.2
10444,0.75,0.25,61.1
10445,0.75,0.25,60.0
10446,0.75,0.25,62.4
10447,0.75,0.25,59.6
10448,0.75,0.25,59.6
10449,0.75,0.25,58.9
10450,0.75,0.25,59.6
10451,0.75,0.25,61.0
10452,0.75,0.25,61.4
10453,0.75,0.25,63.2
10454,0.75,0.25,63.4
10455,0.75,0.25,0.0
10456,0.75,0.25,0.0
10457,0.75,0.25,51.1
10458,0.75,0.25,56.2
10459,0.75,0.25,58.2
10460,0.75,0.25,57.4
10461,0.75,0.25,62.0
10462,0.75,0.25,58.7
10463,0.75,0.25,61.0
10464,0.75,0.25,62.4
10465,0.75,0.25,61.2
10466,0.75,0.25,62.4
10467,0.75,0.25,61.7
10468,0.75,0.25,62.9
10469,0.75,0.25,61.2
10470,0.75,0.25,62.6
10471,0.75,0.25,60.8
10472,0.75,0.25,59.6
10473,0.75,0.25,62.7
10474,0.75,0.25,60.1
10475,0.75,0.25,62.6
10476,0.75,0.25,63.1
10477,0.75,0.25,63.6
10478,0.75,0.25,64.5
10479,0.75,0.25,65.3
10480,0.75,0.25,66.8
10481,0.75,0.25,67.3
10482,0.75,0.25,66.4
10483,0.75,0.25,69.7
10484,0.75,0.25,63.4
10485,0.75,0.25,63.0
10486,0.75,0.25,64.4
10487,0.75,0.25,68.3
10488,0.75,0.25,67.7
10489,0.75,0.25,65.6
10490,0.75,0.25,66.3
10491,0.75,0.25,67.7
10492,0.75,0.25,69.6
10493,0.75,0.25,67.5
10494,0.75,0.25,66.6
10495,0.75,0.25,64.9
10496,0.75,0.25,63.3
10497,0.75,0.25,64.7
10498,0.75,0.25,67.2
10499,0.75,0.25,68.9
10500,0.75,0.25,72.5
10501,0.75,0.25,70.4
10502,0.75,0.25,70.0
10503,0.75,0.25,70.4
10504,0.75,0.25,70.7
10505,0.75,0.25,69.5
10506,0.75,0.25,0.0
10507,0.75,0.25,0.0
10508,0.75,0.25,55.6
10509,0.75,0.25,59.2
10510,0.75,0.25,58.5
10511,0.75,0.25,60.0
10512,0.75,0.25,62.4
10513,0.75,0.25,63.3
10514,0.75,0.25,66.0
10515,0.75,0.25,64.6
10516,0.75,0.25,63.8
10517,0.75,0.25,63.6
10518,0.75,0.25,62.4
10519,0.75,0.25,65.4
10520,0.75,0.25,63.6
10521,0.75,0.25,63.0
10522,0.75,0.25,65.8
10523,0.75,0.25,63.2
10524,0.75,0.25,62.8
10525,0.75,0.25,62.8
10526,0.75,0.25,61.3
10527,0.75,0.25,62.6
10528,0.75,0.25,63.3
10529,0.75,0.25,63.5
10530,0.75,0.25,65.2
10531,0.75,0.25,63.0
10532,0.75,0.25,62.8
10533,0.75,0.25,65.4
10534,0.75,0.25,62.7
10535,0.75,0.25,60.8
10536,0.75,0.25,63.6
10537,0.75,0.25,65.5
10538,0.75,0.25,65.7
10539,0.75,0.25,64.0
10540,0.75,0.25,63.4
10541,0.75,0.25,64.2
10542,0.75,0.25,64.8
10543,0.75,0.25,64.0
10544,0.75,0.25,62.3
10545,0.75,0.25,63.4
10546,0.75,0.25,63.0
10547,0.75,0.25,62.4
10548,0.75,0.25,62.7
10549,0.75,0.25,63.1
10550,0.75,0.25,67.4
10551,0.75,0.25,67.8
10552,0.75,0.25,66.2
10553,0.75,0.25,64.8
10554,0.75,0.25,66.0
10555,0.75,0.25,69.6
10556,0.75,0.25,71.0
10557,0.75,0.25,0.0
10558,0.75,0.25,0.0
10559,0.75,0.25,53.6
10560,0.75,0.25,58.1
10561,0.75,0.25,59.9
10562,0.75,0.25,60.7
10563,0.75,0.25,62.2
10564,0.75,0.25,63.0
10565,0.75,0.25,60.7
10566,0.75,0.25,61.7
10567,0.75,0.25,59.7
10568,0.75,0.25,61.9
10569,0.75,0.25,61.5
10570,0.75,0.25,63.2
10571,0.75,0.25,62.8
10572,0.75,0.25,61.6
10573,0.75,0.25,63.7
10574,0.75,0.25,66.2
10575,0.75,0.25,64.7
10576,0.75,0.25,65.6
10577,0.75,0.25,66.2
10578,0.75,0.25,65.7
10579,0.75,0.25,65.2
10580,0.75,0.25,65.3
10581,0.75,0.25,62.4
10582,0.75,0.25,61.8
10583,0.75,0.25,62.4
10584,0.75,0.25,65.4
10585,0.75,0.25,66.7
10586,0.75,0.25,67.5
10587,0.75,0.25,65.9
10588,0.75,0.25,65.9
10589,0.75,0.25,65.7
10590,0.75,0.25,65.4
10591,0.75,0.25,65.7
10592,0.75,0.25,64.1
10593,0.75,0.25,65.5
10594,0.75,0.25,63.0
10595,0.75,0.25,62.2
10596,0.75,0.25,63.8
10597,0.75,0.25,64.5
10598,0.75,0.25,65.0
10599,0.75,0.25,66.7
10600,0.75,0.25,68.0
10601,0.75,0.25,66.9
10602,0.75,0.25,65.6
10603,0.75,0.25,66.1
10604,0.75,0.25,68.6
10605,0.75,0.25,69.9
10606,0.75,0.25,68.3
10607,0.75,0.25,71.1
10608,0.75,0.25,0.0
10609,0.75,0.25,0.0
10610,0.75,0.25,54.9
10611,0.75,0.25,57.9
10612,0.75,0.25,61.2
10613,0.75,0.25,59.7
10614,0.75,0.25,62.8
10615,0.75,0.25,62.0
10616,0.75,0.25,63.4
10617,0.75,0.25,63.7
10618,0.75,0.25,67.5
10619,0.75,0.25,69.2
10620,0.75,0.25,69.7
10621,0.75,0.25,71.7
10622,0.75,0.25,70.1
10623,0.75,0.25,67.5
10624,0.75,0.25,68.5
10625,0.75,0.25,70.4
10626,0.75,0.25,67.0
10627,0.75,0.25,68.3
10628,0.75,0.25,68.1
10629,0.75,0.25,66.7
10630,0.75,0.25,65.1
10631,0.75,0.25,64.5
10632,0.75,0.25,64.7
10633,0.75,0.25,64.8
10634,0.75,0.25,64.0
10635,0.75,0.25,64.4
10636,0.75,0.25,65.5
10637,0.75,0.25,67.9
10638,0.75,0.25,65.2
10639,0.75,0.25,67.2
10640,0.75,0.25,68.3
10641,0.75,0.25,68.2
10642,0.75,0.25,68.8
10643,0.75,0.25,63.5
10644,0.75,0.25,61.8
10645,0.75,0.25,61.9
10646,0.75,0.25,68.2
10647,0.75,0.25,70.5
10648,0.75,0.25,68.6
10649,0.75,0.25,65.0
10650,0.75,0.25,63.9
10651,0.75,0.25,66.0
10652,0.75,0.25,69.3
10653,0.75,0.25,69.5
10654,0.75,0.25,68.9
10655,0.75,0.25,69.1
10656,0.75,0.25,68.6
10657,0.75,0.25,68.8
10658,0.75,0.25,67.5
10659,0.75,0.25,0.0
10660,0.75,0.25,0.0
10661,0.75,0.25,53.4
10662,0.75,0.25,58.7
10663,0.75,0.25,61.3
10664,0.75,0.25,60.5
10665,0.75,0.25,61.0
10666,0.75,0.25,60.8
10667,0.75,0.25,57.6
10668,0.75,0.25,59.1
10669,0.75,0.25,59.1
10670,0.75,0.25,59.6
10671,0.75,0.25,59.7
10672,0.75,0.25,62.4
10673,0.75,0.25,60.9
10674,0.75,0.25,60.3
10675,0.75,0.25,61.0
10676,0.75,0.25,62.1
10677,0.75,0.25,64.6
10678,0.75,0.25,65.3
10679,0.75,0.25,68.9
10680,0.75,0.25,67.7
10681,0.75,0.25,67.3
10682,0.75,0.25,69.3
10683,0.75,0.25,68.1
10684,0.75,0.25,67.2
10685,0.75,0.25,65.3
10686,0.75,0.25,65.4
10687,0.75,0.25,64.2
10688,0.75,0.25,65.2
10689,0.75,0.25,65.6
10690,0.75,0.25,67.3
10691,0.75,0.25,64.2
10692,0.75,0.25,65.0
10693,0.75,0.25,65.0
10694,0.75,0.25,63.7
10695,0.75,0.25,62.7
10696,0.75,0.25,62.6
10697,0.75,0.25,60.3
10698,0.75,0.25,61.2
10699,0.75,0.25,62.5
10700,0.75,0.25,60.8
10701,0.75,0.25,58.9
10702,0.75,0.25,59.5
10703,0.75,0.25,57.7
10704,0.75,0.25,59.5
10705,0.75,0.25,61.2
10706,0.75,0.25,62.8
10707,0.75,0.25,64.5
10708,0.75,0.25,64.6
10709,0.75,0.25,63.4
10710,0.75,0.5,0.0
10711,0.75,0.5,0.0
10712,0.75,0.5,54.8
10713,0.75,0.5,57.8
10714,0.75,0.5,58.8
10715,0.75,0.5,58.0
10716,0.75,0.5,59.8
10717,0.75,0.5,63.4
10718,0.75,0.5,60.7
10719,0.75,0.5,61.2
10720,0.75,0.5,61.6
10721,0.75,0.5,62.8
10722,0.75,0.5,64.8
10723,0.75,0.5,68.3
10724,0.75,0.5,67.4
10725,0.75,0.5,65.0
10726,0.75,0.5,64.7
10727,0.75,0.5,64.1
10728,0.75,0.5,64.2
10729,0.75,0.5,64.7
10730,0.75,0.5,64.2
10731,0.75,0.5,63.7
10732,0.75,0.5,62.8
10733,0.75,0.5,63.4
10734,0.75,0.5,60.9
10735,0.75,0.5,59.7
10736,0.75,0.5,62.4
10737,0.75,0.5,59.3
10738,0.75,0.5,61.1
10739,0.75,0.5,64.6
10740,0.75,0.5,63.7
10741,0.75,0.5,64.4
10742,0.75,0.5,63.9
10743,0.75,0.5,62.4
10744,0.75,0.5,63.2
10745,0.75,0.5,63.7
10746,0.75,0.5,61.7
10747,0.75,0.5,63.8
10748,0.75,0.5,63.3
10749,0.75,0.5,65.6
10750,0.75,0.5,65.7
10751,0.75,0.5,64.3
10752,0.75,0.5,61.4
10753,0.75,0.5,60.1
10754,0.75,0.5,61.3
10755,0.75,0.5,62.2
10756,0.75,0.5,62.6
10757,0.75,0.5,65.6
10758,0.75,0.5,66.2
10759,0.75,0.5,62.9
10760,0.75,0.5,62.2
10761,0.75,0.5,0.0
10762,0.75,0.5,0.0
10763,0.75,0.5,54.2
10764,0.75,0.5,55.8
10765,0.75,0.5,56.2
10766,0.75,0.5,60.2
10767,0.75,0.5,63.6
10768,0.75,0.5,61.8
10769,0.75,0.5,61.6
10770,0.75,0.5,62.7
10771,0.75,0.5,61.3
10772,0.75,0.5,63.1
10773,0.75,0.5,61.4
10774,0.75,0.5,64.1
10775,0.75,0.5,64.2
10776,0.75,0.5,62.3
10777,0.75,0.5,63.3
10778,0.75,0.5,61.0
10779,0.75,0.5,60.3
10780,0.75,0.5,62.1
10781,0.75,0.5,63.1
10782,0.75,0.5,62.2
10783,0.75,0.5,59.9
10784,0.75,0.5,61.6
10785,0.75,0.5,62.7
10786,0.75,0.5,62.3
10787,0.75,0.5,62.1
10788,0.75,0.5,63.3
10789,0.75,0.5,64.3
10790,0.75,0.5,66.0
10791,0.75,0.5,63.3
10792,0.75,0.5,63.5
10793,0.75,0.5,63.5
10794,0.75,0.5,63.9
10795,0.75,0.5,64.7
10796,0.75,0.5,67.1
10797,0.75,0.5,65.4
10798,0.75,0.5,64.1
10799,0.75,0.5,63.9
10800,0.75,0.5,67.7
10801,0.75,0.5,64.4
10802,0.75,0.5,62.1
10803,0.75,0.5,63.2
10804,0.75,0.5,64.0
10805,0.75,0.5,66.9
10806,0.75,0.5,62.8
10807,0.75,0.5,65.5
10808,0.75,0.5,67.1
10809,0.75,0.5,66.5
10810,0.75,0.5,66.2
10811,0.75,0.5,63.9
10812,0.75,0.5,0.0
10813,0.75,0.5,0.0
10814,0.75,0.5,52.1
10815,0.75,0.5,56.0
10816,0.75,0.5,56.3
10817,0.75,0.5,60.5
10818,0.75,0.5,62.9
10819,0.75,0.5,64.8
10820,0.75,0.5,68.3
10821,0.75,0.5,68.7
10822,0.75,0.5,69.1
10823,0.75,0.5,68.1
10824,0.75,0.5,71.5
10825,0.75,0.5,70.0
10826,0.75,0.5,69.3
10827,0.75,0.5,70.9
10828,0.75,0.5,70.3
10829,0.75,0.5,70.8
10830,0.75,0.5,71.0
10831,0.75,0.5,70.8
10832,0.75,0.5,73.7
10833,0.75,0.5,74.2
10834,0.75,0.5,73.0
10835,0.75,0.5,72.1
10836,0.75,0.5,74.7
10837,0.75,0.5,74.9
10838,0.75,0.5,72.6
10839,0.75,0.5,73.9
10840,0.75,0.5,70.1
10841,0.75,0.5,69.8
10842,0.75,0.5,68.3
10843,0.75,0.5,69.8
10844,0.75,0.5,69.6
10845,0.75,0.5,69.6
10846,0.75,0.5,65.3
10847,0.75,0.5,68.7
10848,0.75,0.5,67.8
10849,0.75,0.5,68.8
10850,0.75,0.5,68.8
10851,0.75,0.5,67.2
10852,0.75,0.5,68.2
10853,0.75,0.5,68.6
10854,0.75,0.5,71.8
10855,0.75,0.5,66.5
10856,0.75,0.5,65.1
10857,0.75,0.5,62.6
10858,0.75,0.5,61.9
10859,0.75,0.5,63.4
10860,0.75,0.5,63.2
10861,0.75,0.5,63.5
10862,0.75,0.5,64.1
10863,0.75,0.5,0.0
10864,0.75,0.5,0.0
10865,0.75,0.5,53.5
10866,0.75,0.5,55.2
10867,0.75,0.5,57.0
10868,0.75,0.5,58.7
10869,0.75,0.5,61.1
10870,0.75,0.5,64.1
10871,0.75,0.5,63.3
10872,0.75,0.5,62.2
10873,0.75,0.5,64.2
10874,0.75,0.5,66.3
10875,0.75,0.5,64.9
10876,0.75,0.5,64.1
10877,0.75,0.5,64.2
10878,0.75,0.5,61.5
10879,0.75,0.5,61.7
10880,0.75,0.5,60.0
10881,0.75,0.5,61.1
10882,0.75,0.5,61.5
10883,0.75,0.5,62.8
10884,0.75,0.5,61.7
10885,0.75,0.5,66.9
10886,0.75,0.5,68.3
10887,0.75,0.5,67.2
10888,0.75,0.5,63.1
10889,0.75,0.5,65.4
10890,0.75,0.5,66.0
10891,0.75,0.5,65.2
10892,0.75,0.5,60.9
10893,0.75,0.5,62.8
10894,0.75,0.5,68.1
10895,0.75,0.5,64.4
10896,0.75,0.5,68.9
10897,0.75,0.5,66.6
10898,0.75,0.5,64.4
10899,0.75,0.5,65.8
10900,0.75,0.5,65.9
10901,0.75,0.5,66.1
10902,0.75,0.5,67.5
10903,0.75,0.5,66.7
10904,0.75,0.5,65.0
10905,0.75,0.5,64.9
10906,0.75,0.5,65.5
10907,0.75,0.5,68.0
10908,0.75,0.5,68.6
10909,0.75,0.5,66.8
10910,0.75,0.5,65.7
10911,0.75,0.5,63.7
10912,0.75,0.5,61.8
10913,0.75,0.5,63.2
10914,0.75,0.5,0.0
10915,0.75,0.5,0.0
10916,0.75,0.5,53.1
10917,0.75,0.5,57.3
10918,0.75,0.5,59.9
10919,0.75,0.5,62.9
10920,0.75,0.5,60.4
10921,0.75,0.5,61.6
10922,0.75,0.5,59.4
10923,0.75,0.5,60.8
10924,0.75,0.5,63.2
10925,0.75,0.5,63.8
10926,0.75,0.5,65.1
10927,0.75,0.5,65.3
10928,0.75,0.5,66.7
10929,0.75,0.5,68.6
10930,0.75,0.5,68.5
10931,0.75,0.5,71.0
10932,0.75,0.5,69.9
10933,0.75,0.5,70.7
10934,0.75,0.5,68.3
10935,0.75,0.5,65.8
10936,0.75,0.5,65.3
10937,0.75,0.5,65.7
10938,0.75,0.5,69.9
10939,0.75,0.5,69.0
10940,0.75,0.5,68.0
10941,0.75,0.5,68.9
10942,0.75,0.5,66.9
10943,0.75,0.5,65.5
10944,0.75,0.5,64.2
10945,0.75,0.5,62.1
10946,0.75,0.5,59.5
10947,0.75,0.5,60.7
10948,0.75,0.5,63.1
10949,0.75,0.5,65.8
10950,0.75,0.5,65.1
10951,0.75,0.5,66.5
10952,0.75,0.5,65.5
10953,0.75,0.5,66.6
10954,0.75,0.5,66.2
10955,0.75,0.5,64.6
10956,0.75,0.5,63.8
10957,0.75,0.5,65.5
10958,0.75,0.5,65.8
10959,0.75,0.5,66.4
10960,0.75,0.5,66.0
10961,0.75,0.5,66.0
10962,0.75,0.5,65.7
10963,0.75,0.5,69.3
10964,0.75,0.5,73.7
10965,0.75,0.5,0.0
10966,0.75,0.5,0.0
10967,0.75,0.5,51.4
10968,0.75,0.5,55.1
10969,0.75,0.5,58.9
10970,0.75,0.5,59.6
10971,0.75,0.5,57.4
10972,0.75,0.5,61.3
10973,0.75,0.5,61.8
10974,0.75,0.5,62.4
10975,0.75,0.5,60.5
10976,0.75,0.5,63.8
10977,0.75,0.5,62.0
10978,0.75,0.5,61.0
10979,0.75,0.5,62.6
10980,0.75,0.5,61.6
10981,0.75,0.5,60.8
10982,0.75,0.5,62.2
10983,0.75,0.5,64.9
10984,0.75,0.5,62.9
10985,0.75,0.5,61.0
10986,0.75,0.5,62.7
10987,0.75,0.5,63.9
10988,0.75,0.5,63.2
10989,0.75,0.5,62.1
10990,0.75,0.5,62.7
10991,0.75,0.5,61.4
10992,0.75,0.5,63.5
10993,0.75,0.5,64.4
10994,0.75,0.5,62.9
10995,0.75,0.5,63.0
10996,0.75,0.5,63.1
10997,0.75,0.5,64.6
10998,0.75,0.5,66.1
10999,0.75,0.5,63.5
11000,0.75,0.5,65.6
11001,0.75,0.5,65.0
11002,0.75,0.5,66.1
11003,0.75,0.5,64.9
11004,0.75,0.5,64.9
11005,0.75,0.5,66.2
11006,0.75,0.5,69.5
11007,0.75,0.5,67.7
11008,0.75,0.5,70.7
11009,0.75,0.5,69.5
11010,0.75,0.5,66.3
11011,0.75,0.5,66.1
11012,0.75,0.5,62.8
11013,0.75,0.5,63.2
11014,0.75,0.5,65.1
11015,0.75,0.5,63.0
11016,0.75,0.5,0.0
11017,0.75,0.5,0.0
11018,0.75,0.5,51.9
11019,0.75,0.5,60.2
11020,0.75,0.5,61.4
11021,0.75,0.5,62.0
11022,0.75,0.5,62.3
11023,0.75,0.5,61.7
11024,0.75,0.5,64.5
11025,0.75,0.5,64.9
11026,0.75,0.5,66.4
11027,0.75,0.5,67.5
11028,0.75,0.5,64.4
11029,0.75,0.5,66.1
11030,0.75,0.5,65.3
11031,0.75,0.5,64.6
11032,0.75,0.5,67.2
11033,0.75,0.5,69.1
11034,0.75,0.5,68.9
11035,0.75,0.5,68.1
11036,0.75,0.5,68.6
11037,0.75,0.5,66.7
11038,0.75,0.5,66.2
11039,0.75,0.5,63.7
11040,0.75,0.5,63.1
11041,0.75,0.5,62.6
11042,0.75,0.5,62.7
11043,0.75,0.5,63.6
11044,0.75,0.5,63.0
11045,0.75,0.5,63.7
11046,0.75,0.5,62.8
11047,0.75,0.5,64.0
11048,0.75,0.5,65.2
11049,0.75,0.5,67.9
11050,0.75,0.5,66.6
11051,0.75,0.5,66.0
11052,0.75,0.5,69.3
11053,0.75,0.5,69.7
11054,0.75,0.5,69.1
11055,0.75,0.5,67.3
11056,0.75,0.5,67.7
11057,0.75,0.5,66.8
11058,0.75,0.5,67.2
11059,0.75,0.5,66.9
11060,0.75,0.5,66.0
11061,0.75,0.5,67.3
11062,0.75,0.5,67.9
11063,0.75,0.5,68.5
11064,0.75,0.5,70.1
11065,0.75,0.5,65.9
11066,0.75,0.5,65.7
11067,0.75,0.5,0.0
11068,0.75,0.5,0.0
11069,0.75,0.5,54.7
11070,0.75,0.5,56.7
11071,0.75,0.5,59.4
11072,0.75,0.5,60.4
11073,0.75,0.5,62.1
11074,0.75,0.5,63.1
11075,0.75,0.5,62.7
11076,0.75,0.5,64.1
11077,0.75,0.5,65.4
11078,0.75,0.5,63.7
11079,0.75,0.5,61.7
11080,0.75,0.5,63.3
11081,0.75,0.5,62.6
11082,0.75,0.5,60.9
11083,0.75,0.5,64.5
11084,0.75,0.5,66.6
11085,0.75,0.5,61.6
11086,0.75,0.5,60.1
11087,0.75,0.5,59.8
11088,0.75,0.5,61.6
11089,0.75,0.5,63.5
11090,0.75,0.5,62.7
11091,0.75,0.5,63.3
11092,0.75,0.5,62.7
11093,0.75,0.5,66.7
11094,0.75,0.5,66.6
11095,0.75,0.5,64.2
11096,0.75,0.5,63.0
11097,0.75,0.5,67.0
11098,0.75,0.5,64.7
11099,0.75,0.5,67.3
11100,0.75,0.5,65.7
11101,0.75,0.5,64.1
11102,0.75,0.5,63.9
11103,0.75,0.5,61.0
11104,0.75,0.5,62.3
11105,0.75,0.5,65.0
11106,0.75,0.5,63.9
11107,0.75,0.5,63.9
11108,0.75,0.5,62.7
11109,0.75,0.5,64.2
11110,0.75,0.5,65.1
11111,0.75,0.5,65.0
11112,0.75,0.5,65.3
11113,0.75,0.5,64.5
11114,0.75,0.5,64.9
11115,0.75,0.5,64.6
11116,0.75,0.5,68.1
11117,0.75,0.5,66.7
11118,0.75,0.5,0.0
11119,0.75,0.5,0.0
11120,0.75,0.5,54.3
11121,0.75,0.5,58.7
11122,0.75,0.5,59.2
11123,0.75,0.5,59.4
11124,0.75,0.5,57.2
11125,0.75,0.5,58.0
11126,0.75,0.5,59.2
11127,0.75,0.5,62.1
11128,0.75,0.5,60.3
11129,0.75,0.5,62.5
11130,0.75,0.5,62.7
11131,0.75,0.5,62.4
11132,0.75,0.5,66.5
11133,0.75,0.5,66.5
11134,0.75,0.5,68.3
11135,0.75,0.5,66.9
11136,0.75,0.5,67.6
11137,0.75,0.5,68.3
11138,0.75,0.5,72.3
11139,0.75,0.5,70.0
11140,0.75,0.5,69.3
11141,0.75,0.5,67.9
11142,0.75,0.5,68.6
11143,0.75,0.5,70.3
11144,0.75,0.5,70.6
11145,0.75,0.5,70.7
11146,0.75,0.5,70.3
11147,0.75,0.5,70.3
11148,0.75,0.5,70.8
11149,0.75,0.5,71.3
11150,0.75,0.5,71.9
11151,0.75,0.5,70.8
11152,0.75,0.5,67.6
11153,0.75,0.5,65.3
11154,0.75,0.5,66.2
11155,0.75,0.5,65.1
11156,0.75,0.5,66.3
11157,0.75,0.5,67.5
11158,0.75,0.5,69.3
11159,0.75,0.5,69.0
11160,0.75,0.5,67.1
11161,0.75,0.5,68.4
11162,0.75,0.5,69.7
11163,0.75,0.5,71.3
11164,0.75,0.5,69.4
11165,0.75,0.5,69.7
11166,0.75,0.5,69.0
11167,0.75,0.5,70.3
11168,0.75,0.5,67.7
11169,0.75,0.5,0.0
11170,0.75,0.5,0.0
11171,0.75,0.5,55.6
11172,0.75,0.5,61.3
11173,0.75,0.5,61.8
11174,0.75,0.5,63.9
11175,0.75,0.5,62.2
11176,0.75,0.5,62.7
11177,0.75,0.5,62.2
11178,0.75,0.5,64.5
11179,0.75,0.5,63.6
11180,0.75,0.5,64.8
11181,0.75,0.5,67.0
11182,0.75,0.5,66.3
11183,0.75,0.5,67.3
11184,0.75,0.5,66.7
11185,0.75,0.5,67.8
11186,0.75,0.5,66.5
11187,0.75,0.5,65.0
11188,0.75,0.5,64.0
11189,0.75,0.5,64.0
11190,0.75,0.5,62.6
11191,0.75,0.5,61.7
11192,0.75,0.5,63.7
11193,0.75,0.5,64.1
11194,0.75,0.5,66.4
11195,0.75,0.5,67.4
11196,0.75,0.5,66.8
11197,0.75,0.5,67.0
11198,0.75,0.5,65.2
11199,0.75,0.5,66.4
11200,0.75,0.5,64.6
11201,0.75,0.5,63.1
11202,0.75,0.5,64.0
11203,0.75,0.5,65.4
11204,0.75,0.5,67.9
11205,0.75,0.5,69.0
11206,0.75,0.5,68.2
11207,0.75,0.5,66.6
11208,0.75,0.5,65.9
11209,0.75,0.5,63.8
11210,0.75,0.5,62.1
11211,0.75,0.5,64.5
11212,0.75,0.5,66.8
11213,0.75,0.5,66.1
11214,0.75,0.5,68.6
11215,0.75,0.5,67.1
11216,0.75,0.5,68.4
11217,0.75,0.5,69.0
11218,0.75,0.5,70.6
11219,0.75,0.5,68.3
11220,0.75,0.5,0.0
11221,0.75,0.5,0.0
11222,0.75,0.5,56.3
11223,0.75,0.5,61.4
11224,0.75,0.5,62.8
11225,0.75,0.5,62.1
11226,0.75,0.5,60.8
11227,0.75,0.5,62.5
11228,0.75,0.5,61.4
11229,0.75,0.5,61.0
11230,0.75,0.5,66.9
11231,0.75,0.5,69.8
11232,0.75,0.5,71.6
11233,0.75,0.5,69.5
11234,0.75,0.5,68.6
